time,mean_precipitation_rate,sur_air_temp,relative_humidity,albedo_500,H2O_vapor_mass_ratio,H2O_vapor_mass_ratio_surf,cloud_temp,surf_temp
2022-01-09,10.3149996,5.4124999,-9999.0,-1.267651e+30,-9999.0,-9999.0,-17.1499996,-9.96249962
2022-01-10,0.0,-5.8375001,-9999.0,-1.267651e+30,-9999.0,1.59765625,-24.6812496,-4.4000001
2022-01-11,0.0,-10.3999996,56.75,-1.267651e+30,0.80078125,0.81640625,-17.8999996,-10.8374996
2022-01-12,0.0,-0.649999976,-9999.0,-1.267651e+30,-9999.0,3.69921875,-27.7437496,-7.6500001
2022-01-13,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-21.5874996,-9999.0
2022-01-14,0.0,-2.0250001,51.5,-1.267651e+30,1.63867188,1.65429688,-11.2749996,-1.02499998
2022-01-15,0.0,-10.2124996,92.5,-1.267651e+30,1.71289062,1.72558594,-18.3999996,-10.5874996
2022-01-16,0.174999997,-3.6500001,-9999.0,0.926699996,-9999.0,2.51757812,-9.21249962,-1.52499998
2022-01-17,18.2849979,-4.5250001,-9999.0,-1.267651e+30,-9999.0,-9999.0,-24.9937496,-9.52499962
2022-01-18,0.0,-4.0250001,98.0,-1.267651e+30,2.57617188,2.62890625,-14.3374996,-3.0250001
2022-01-19,3.0199995,-1.96249998,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9.08749962,-9999.0
2022-01-20,0.0749999955,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-01-21,0.0,-6.8375001,71.5,-1.267651e+30,1.27148438,1.30273438,-13.8999996,-7.7750001
2022-01-22,0.0,-3.7750001,33.25,-1.267651e+30,0.919921875,1.33691406,-32.6500015,-6.9625001
2022-01-23,0.550000012,-10.7124996,73.0,-1.267651e+30,1.52929688,1.66601562,-33.3062515,-16.1499996
2022-01-24,0.24499999,-8.08749962,-9999.0,-1.267651e+30,-9999.0,1.85546875,-30.9312496,-12.2749996
2022-01-25,0.0,-4.8375001,82.5,-1.267651e+30,2.24804688,2.00390625,-18.7437496,-0.962499976
2022-01-26,0.0,-7.7750001,63.5,-1.267651e+30,1.13574219,1.13671875,-17.6187496,-5.6500001
2022-01-27,0.0,-0.462500006,91.5,-1.267651e+30,3.15039062,3.27539062,-40.1500015,-5.0250001
2022-01-28,0.105000004,-5.7125001,61.5,-1.267651e+30,1.37207031,1.59082031,-32.9937515,-4.5875001
2022-01-29,0.0,-7.0250001,-9999.0,-1.267651e+30,-9999.0,1.29492188,-32.4625015,-10.3999996
2022-01-30,0.0,-5.2750001,49.5,-1.267651e+30,1.37890625,1.37695312,-16.8999996,-5.7750001
2022-01-31,0.0,-1.14999998,55.25,-1.267651e+30,1.9140625,1.859375,-12.0249996,-0.712499976
2022-02-01,0.0,0.100000001,80.5,-1.267651e+30,2.90234375,3.09765625,-28.3687496,-1.14999998
2022-02-02,3.51499987,6.5374999,78.0,-1.267651e+30,4.4296875,4.5390625,-33.0875015,-3.5250001
2022-02-03,20.4900017,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-46.5250015,-9999.0
2022-02-04,15.3850002,-2.1500001,94.5,-1.267651e+30,2.9375,2.97070312,-24.8687496,-8.96249962
2022-02-05,0.144999996,-9999.0,-9999.0,0.947799981,-9999.0,-9999.0,-9999.0,-9999.0
2022-02-06,0.0,-3.7750001,93.0,0.894999981,2.49023438,2.79882812,-6.1500001,-1.33749998
2022-02-07,0.0,2.5999999,-9999.0,-1.267651e+30,-9999.0,2.84570312,-44.2437515,-4.1500001
2022-02-08,0.0649999976,0.412499994,-9999.0,-1.267651e+30,-9999.0,1.71777344,-16.0874996,-7.8375001
2022-02-09,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-02-10,0.0,2.2874999,-9999.0,-1.267651e+30,-9999.0,3.64453125,-23.6499996,-1.02499998
2022-02-11,1.14499998,3.5374999,-9999.0,-1.267651e+30,-9999.0,3.69335938,-31.0562496,-0.962499976
2022-02-12,2.04999995,-0.212500006,-9999.0,-1.267651e+30,-9999.0,3.05273438,-18.6812496,-0.212500006
2022-02-13,0.0899999961,-5.6500001,72.0,-1.267651e+30,1.71484375,1.75976562,-25.1812496,-6.4000001
2022-02-14,0.0,-7.4000001,-9999.0,-1.267651e+30,-9999.0,2.015625,-24.8374996,-8.02499962
2022-02-15,0.0649999976,-4.1500001,63.5,0.941999972,1.49316406,1.56542969,-16.2749996,-1.08749998
2022-02-16,0.729999959,5.4124999,90.0,-1.267651e+30,4.92578125,5.05078125,-43.8375015,2.2874999
2022-02-17,13.2549973,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-55.1812515,-9999.0
2022-02-18,16.0450001,-3.4625001,-9999.0,-1.267651e+30,-9999.0,2.45507812,-13.8374996,-6.5250001
2022-02-19,0.0350000001,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-29.2749996,-1.33749998
2022-02-20,0.0399999991,0.0375000015,98.0,-1.267651e+30,3.29296875,3.3203125,-15.7749996,0.600000024
2022-02-21,0.0649999976,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-02-22,23.0949993,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-49.3687515,-9999.0
2022-02-23,0.810000062,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-12.5874996,-9999.0
2022-02-24,0.425000012,-1.58749998,83.5,0.921400011,2.42578125,2.53515625,-18.3687496,-1.08749998
2022-02-25,8.5,-3.5875001,-9999.0,-1.267651e+30,-9999.0,-9999.0,-14.4624996,-10.7124996
2022-02-26,0.0249999985,-1.52499998,78.0,-1.267651e+30,2.22070312,2.515625,-12.9624996,-1.39999998
2022-02-27,0.714999914,1.03750002,-9999.0,-1.267651e+30,-9999.0,2.94921875,-27.7749996,-6.0250001
2022-02-28,0.0,-5.7750001,-9999.0,-1.267651e+30,-9999.0,-9999.0,-35.2125015,-8.27499962
2022-03-01,0.324999988,1.72500002,-9999.0,-1.267651e+30,-9999.0,3.83007812,-38.5250015,-15.8374996
2022-03-02,0.109999999,2.5374999,62.5,-1.267651e+30,2.68164062,3.48242188,-6.5875001,0.975000024
2022-03-03,1.12,-3.2750001,75.0,0.968999982,1.96875,2.0390625,-22.3062496,-0.150000006
2022-03-04,0.0,-0.962499976,79.0,-1.267651e+30,2.71484375,2.74414062,-21.0562496,-1.64999998
2022-03-05,0.634999931,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-03-06,7.10499954,13.2250004,-9999.0,-1.267651e+30,-9999.0,6.73046875,-0.337500006,10.0375004
2022-03-07,14.8299999,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-51.3687515,-9999.0
2022-03-08,0.0,2.1624999,60.75,-1.267651e+30,2.56835938,2.63671875,-10.9624996,2.9124999
2022-03-09,0.814999938,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-27.2749996,-9999.0
2022-03-10,0.0,3.9749999,63.75,-1.267651e+30,3.16210938,3.09179688,-17.0249996,3.0999999
2022-03-11,0.0,5.5999999,79.0,-1.267651e+30,3.25976562,3.8515625,-35.9937515,-1.64999998
2022-03-12,4.78999949,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-26.8062496,-9999.0
2022-03-13,0.129999995,-2.7750001,79.5,-1.267651e+30,2.24023438,2.3671875,-20.9624996,-4.4000001
2022-03-14,0.0,8.22500038,67.5,-1.267651e+30,4.359375,4.45703125,-16.8374996,9.78750038
2022-03-15,4.36999989,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-36.2437515,-9999.0
2022-03-16,0.0,8.72500038,80.5,0.932900012,5.4921875,5.6796875,-13.5249996,8.85000038
2022-03-17,0.0,13.7875004,85.0,-1.267651e+30,6.96484375,6.5390625,-0.962499976,13.7875004
2022-03-18,0.0,14.3500004,80.5,-1.267651e+30,6.00390625,6.33203125,1.35000002,16.1000004
2022-03-19,26.1900024,15.7875004,-9999.0,-1.267651e+30,-9999.0,6.5078125,-30.0249996,15.3500004
2022-03-20,0.245000005,5.9124999,-9999.0,-1.267651e+30,-9999.0,4.87109375,-19.6812496,-10.3374996
2022-03-21,0.0,5.2874999,-9999.0,0.932600021,-9999.0,3.40820312,-11.2124996,9.10000038
2022-03-22,0.0,6.7874999,50.0,-1.267651e+30,2.828125,2.93554688,-26.1187496,9.47500038
2022-03-23,2.14999986,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-03-24,2.31999993,8.66250038,-9999.0,-1.267651e+30,-9999.0,6.4140625,-5.0250001,14.1000004
2022-03-25,2.00499988,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-14.5249996,-9999.0
2022-03-26,0.0,3.1624999,-9999.0,-1.267651e+30,-9999.0,4.4609375,-9.14999962,4.3499999
2022-03-27,0.099999994,-1.33749998,-9999.0,-1.267651e+30,-9999.0,3.57226562,-20.1187496,-5.1500001
2022-03-28,0.430000007,-4.2750001,61.5,-1.267651e+30,1.73535156,1.84570312,-24.9312496,-9.52499962
2022-03-29,0.0,0.725000024,65.5,-1.267651e+30,2.56835938,2.51953125,-15.8374996,1.78750002
2022-03-30,0.654999971,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-17.8062496,-9999.0
2022-03-31,16.3449993,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-04-01,0.0,,,-1.267651e+30,,,,
2022-04-02,0.0,,,-1.267651e+30,,,,
2022-04-03,1.89500022,,,-1.267651e+30,,,,
2022-04-04,0.0,,,-1.267651e+30,,,,
2022-04-05,0.0,,,-1.267651e+30,,,,
2022-04-06,0.00499999989,,,-1.267651e+30,,,,
2022-04-07,27.7749977,,,-1.267651e+30,,,,
2022-04-08,3.25499964,,,-1.267651e+30,,,,
2022-04-09,3.65500021,,,-1.267651e+30,,,,
2022-04-10,0.0,,,-1.267651e+30,,,,
2022-04-11,0.0,,,0.886399984,,,,
2022-04-12,12.1949997,,,0.893700004,,,,
2022-04-13,3.28499985,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-04-14,8.63500023,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-39.3375015,-9999.0
2022-04-15,0.695000052,-9999.0,-9999.0,0.953499973,-9999.0,-9999.0,-28.4937496,13.6000004
2022-04-16,3.59500027,7.2249999,79.5,-1.267651e+30,3.92773438,4.08203125,-24.1499996,2.5374999
2022-04-17,0.0,-9999.0,-9999.0,0.936699986,-9999.0,-9999.0,-9999.0,-9999.0
2022-04-18,7.61999989,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-43.6500015,1.53750002
2022-04-19,16.2349987,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-20.3687496,-9999.0
2022-04-20,0.0,7.6624999,58.25,0.904500008,3.63476562,3.62695312,-13.0249996,12.6625004
2022-04-21,3.5250001,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-13.4624996,-9999.0
2022-04-22,0.0,11.8500004,-9999.0,0.949199975,-9999.0,4.078125,-9.46249962,12.1625004
2022-04-23,1.01999998,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-24.3062496,-9999.0
2022-04-24,0.0,23.3500004,-9999.0,0.956499994,-9999.0,7.7890625,-26.9624996,22.6000004
2022-04-25,0.245000005,21.9125004,-9999.0,-1.267651e+30,-9999.0,9.6328125,-13.2749996,27.1625004
2022-04-26,6.05000019,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-35.6187515,-9999.0
2022-04-27,0.0,4.4749999,73.5,-1.267651e+30,3.92578125,3.79296875,-11.5249996,6.7249999
2022-04-28,0.0,5.5374999,48.25,0.919200003,2.7421875,2.75976562,-2.8375001,11.1000004
2022-04-29,0.0,-9999.0,-9999.0,0.91839999,-9999.0,-9999.0,-8.08749962,13.9125004
2022-04-30,0.0,-9999.0,-9999.0,0.863499999,-9999.0,-9999.0,2.9749999,16.2250004
2022-05-01,0.305000007,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-50.7125015,20.4750004
2022-05-02,5.33499956,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-11.0874996,-9999.0
2022-05-03,3.88499975,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-05-04,25.1599998,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-21.5562496,19.8500004
2022-05-05,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-48.1500015,23.6000004
2022-05-06,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-44.4000015,-9999.0
2022-05-07,0.0,-9999.0,-9999.0,0.901899993,-9999.0,-9999.0,-28.3687496,22.6000004
2022-05-08,0.0,16.7250004,34.0,0.885100007,4.08984375,4.13671875,1.28750002,18.8500004
2022-05-09,0.0,20.4750004,25.375,-1.267651e+30,3.94726562,3.99804688,8.53750038,21.7875004
2022-05-10,0.0,-9999.0,-9999.0,0.93720001,-9999.0,-9999.0,-4.7750001,24.2875004
2022-05-11,0.0,25.7875004,-9999.0,-1.267651e+30,-9999.0,5.5546875,0.412499994,24.2250004
2022-05-12,0.0,26.0375004,-9999.0,0.884800017,-9999.0,6.28125,-44.2750015,25.7875004
2022-05-13,0.0,24.7250004,53.75,0.9023,10.8046875,10.953125,8.53750038,25.3500004
2022-05-14,0.0,25.1000004,75.5,0.899399996,14.7578125,12.4609375,-28.8374996,30.6000004
2022-05-15,0.125,-9999.0,-9999.0,0.953499973,-9999.0,-9999.0,-15.7124996,22.2875004
2022-05-16,11.3149996,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-05-17,0.0449999981,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-3.8375001,15.4125004
2022-05-18,0.0299999993,7.5999999,74.5,-1.267651e+30,4.76953125,4.9921875,-35.2750015,17.0375004
2022-05-19,0.0649999976,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-6.9625001,-9999.0
2022-05-20,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-29.9937496,20.3500004
2022-05-21,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-7.1500001,30.4125004
2022-05-22,2.7249999,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-19.8687496,-9999.0
2022-05-23,0.0,11.5375004,84.5,-1.267651e+30,6.6953125,7.08203125,-32.8687515,15.0375004
2022-05-24,0.0,-9999.0,-9999.0,0.922399998,-9999.0,-9999.0,-32.5562515,17.1000004
2022-05-25,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-23.9312496,17.6000004
2022-05-26,2.51999998,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-05-27,11.5849991,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-23.3687496,16.9125004
2022-05-28,1.7349999,-9999.0,-9999.0,0.956799984,-9999.0,-9999.0,12.7875004,23.4750004
2022-05-29,0.0,20.6000004,-9999.0,0.953000009,-9999.0,8.09375,2.1624999,21.5375004
2022-05-30,0.0,28.9750004,-9999.0,0.908599973,-9999.0,11.59375,-0.712499976,25.4750004
2022-05-31,0.0,-9999.0,-9999.0,0.934800029,-9999.0,-9999.0,-18.3999996,29.7250004
2022-06-01,29.1449966,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-47.5562515,-9999.0
2022-06-02,0.0149999997,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-39.7750015,16.6625004
2022-06-03,0.0,18.6000004,-9999.0,-1.267651e+30,-9999.0,8.1484375,-8.77499962,22.1000004
2022-06-04,0.0,-9999.0,-9999.0,0.915899992,-9999.0,-9999.0,-38.6187515,20.4125004
2022-06-05,0.0,17.9125004,-9999.0,-1.267651e+30,-9999.0,6.3515625,3.9749999,25.1000004
2022-06-06,0.0799999982,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-40.9000015,17.6625004
2022-06-07,12.9199991,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-39.7125015,-9999.0
2022-06-08,3.08500004,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-12.7749996,18.3500004
2022-06-09,18.0849991,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9.89999962,-9999.0
2022-06-10,0.0,14.1000004,83.0,-1.267651e+30,7.68359375,7.33203125,-2.7750001,20.2875004
2022-06-11,0.0,15.2250004,78.5,0.948300004,8.65625,8.6875,-19.4624996,23.8500004
2022-06-12,2.80000019,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-10.7749996,-9999.0
2022-06-13,3.5250001,-9999.0,-9999.0,0.928499997,-9999.0,-9999.0,-12.0249996,20.4750004
2022-06-14,0.0,22.1625004,68.0,-1.267651e+30,11.3125,10.6484375,8.53750038,23.6625004
2022-06-15,0.0749999955,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-13.5874996,25.9125004
2022-06-16,25.6049995,27.6625004,-9999.0,0.932299972,-9999.0,15.7734375,-32.3687515,27.7250004
2022-06-17,0.0,22.6625004,-9999.0,-1.267651e+30,-9999.0,9.5625,4.2874999,22.4750004
2022-06-18,0.0,-9999.0,-9999.0,0.947899997,-9999.0,-9999.0,2.7249999,-9999.0
2022-06-19,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,3.0374999,21.1000004
2022-06-20,0.0,21.0375004,62.0,0.929499984,9.5703125,9.890625,-19.7437496,16.6000004
2022-06-21,0.659999967,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-29.3999996,25.0375004
2022-06-22,0.0,23.8500004,84.5,-1.267651e+30,16.375,16.40625,15.8500004,24.8500004
2022-06-23,0.0649999976,-9999.0,-9999.0,0.961600006,-9999.0,-9999.0,8.91250038,24.9750004
2022-06-24,0.0,26.3500004,-9999.0,0.958700001,-9999.0,9.1015625,14.1000004,26.7250004
2022-06-25,0.0,26.7875004,45.0,0.942900002,10.40625,10.4609375,-19.2124996,27.5375004
2022-06-26,5.4000001,28.3500004,-9999.0,-1.267651e+30,-9999.0,13.8359375,-29.9312496,34.7249985
2022-06-27,3.46999979,-9999.0,-9999.0,0.946799994,-9999.0,-9999.0,-12.8374996,25.1000004
2022-06-28,0.0,17.6000004,77.0,-1.267651e+30,9.421875,9.6953125,-9.77499962,23.2250004
2022-06-29,0.435000002,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-35.8062515,-9999.0
2022-06-30,0.0,-9999.0,-9999.0,0.935299993,-9999.0,-9999.0,-25.5874996,26.6625004
2022-07-01,0.169999987,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-22.8374996,36.1624985
2022-07-02,8.04500008,-9999.0,-9999.0,0.929499984,-9999.0,-9999.0,-21.5874996,24.4750004
2022-07-03,0.254999995,17.7250004,73.0,-1.267651e+30,9.3515625,9.8203125,-8.02499962,25.2250004
2022-07-04,0.0,-9999.0,-9999.0,0.915600002,-9999.0,-9999.0,-9999.0,-9999.0
2022-07-05,8.67499924,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-4.7125001,-9999.0
2022-07-06,0.0,-9999.0,-9999.0,0.976599991,-9999.0,-9999.0,1.28750002,22.5375004
2022-07-07,0.0,21.6000004,68.5,-1.267651e+30,11.15625,11.265625,-24.7124996,27.0375004
2022-07-08,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-24.7749996,29.1625004
2022-07-09,0.0,22.1000004,-9999.0,0.930000007,-9999.0,7.53125,-13.0249996,23.9750004
2022-07-10,0.0,23.2250004,56.75,0.916499972,9.75,9.46875,-4.0875001,26.9750004
2022-07-11,0.0,-9999.0,-9999.0,0.925899982,-9999.0,-9999.0,-2.9625001,26.5375004
2022-07-12,0.720000029,25.4125004,-9999.0,-1.267651e+30,-9999.0,11.2890625,-3.4625001,25.7875004
2022-07-13,1.32500005,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-2.7125001,26.7250004
2022-07-14,0.0,19.9750004,69.0,-1.267651e+30,9.96875,9.78125,-0.524999976,25.2875004
2022-07-15,0.0,-9999.0,-9999.0,0.961600006,-9999.0,-9999.0,-14.0249996,27.4125004
2022-07-16,0.379999936,22.8500004,65.0,0.913800001,10.3203125,9.71875,-32.8375015,28.2250004
2022-07-17,0.0,22.8500004,73.5,0.925999999,13.390625,13.484375,-42.9625015,36.0999985
2022-07-18,32.4249992,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-35.4312515,12.0375004
2022-07-19,0.0,22.9125004,-9999.0,0.905700028,-9999.0,14.9921875,-10.6499996,28.1625004
2022-07-20,0.449999988,26.6000004,-9999.0,0.953499973,-9999.0,15.6796875,-18.6187496,28.7250004
2022-07-21,2.75999999,21.5375004,-9999.0,-1.267651e+30,-9999.0,14.9296875,3.5999999,27.1625004
2022-07-22,0.0,24.1625004,72.5,0.948400021,13.6640625,12.6015625,4.3499999,29.2875004
2022-07-23,0.0249999985,28.5375004,-9999.0,-1.267651e+30,-9999.0,12.6640625,-32.0250015,30.0375004
2022-07-24,4.03999996,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-10.9624996,28.3500004
2022-07-25,17.1599998,-9999.0,-9999.0,0.930400014,-9999.0,-9999.0,13.1000004,24.6625004
2022-07-26,0.0,19.6625004,77.5,0.944999993,10.9296875,10.796875,-20.3374996,25.1000004
2022-07-27,0.0449999981,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-07-28,1.20000005,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-22.7437496,21.5375004
2022-07-29,0.0,19.2875004,-9999.0,0.929899991,-9999.0,8.953125,9.60000038,25.6000004
2022-07-30,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,11.3500004,22.7875004
2022-07-31,0.00999999978,21.7250004,77.0,-1.267651e+30,12.484375,12.65625,-41.7125015,26.1000004
2022-08-01,0.0,-9999.0,-9999.0,0.939199984,-9999.0,-9999.0,2.0999999,27.7250004
2022-08-02,0.289999992,21.5375004,88.5,0.999100029,13.234375,12.78125,12.6625004,25.8500004
2022-08-03,0.0,25.9125004,-9999.0,0.957599998,-9999.0,13.5546875,-39.4312515,26.6000004
2022-08-04,3.875,23.7250004,86.5,-1.267651e+30,16.453125,16.609375,-23.4624996,27.2875004
2022-08-05,27.1550026,26.3500004,81.5,-1.267651e+30,17.078125,15.390625,-22.5874996,28.2875004
2022-08-06,0.534999967,26.4750004,81.5,-1.267651e+30,18.015625,18.390625,18.1625004,29.4750004
2022-08-07,0.0,25.9750004,75.5,-1.267651e+30,16.765625,15.75,-39.3375015,28.9125004
2022-08-08,4.08500004,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-1.08749998,28.2875004
2022-08-09,0.794999957,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,11.0375004,11.6000004
2022-08-10,0.0,20.2250004,77.0,0.926800013,11.53125,11.6875,-1.27499998,25.2250004
2022-08-11,0.0,19.4750004,89.0,0.950100005,12.9609375,13.0703125,-3.0250001,26.2875004
2022-08-12,0.0,-9999.0,-9999.0,0.933799982,-9999.0,-9999.0,-14.8374996,25.7250004
2022-08-13,0.0,19.9750004,57.75,-1.267651e+30,8.5,8.5,-3.2750001,25.7250004
2022-08-14,0.0,21.2875004,69.0,0.948499978,9.65625,9.2265625,-6.9000001,27.4750004
2022-08-15,0.0,22.2875004,64.5,-1.267651e+30,11.21875,10.8984375,-20.4312496,26.6625004
2022-08-16,2.86999989,23.7250004,59.0,-1.267651e+30,11.28125,11.359375,-32.9625015,26.2250004
2022-08-17,2.05999994,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-36.3375015,24.9125004
2022-08-18,0.63499999,20.6000004,83.0,-1.267651e+30,12.140625,11.2421875,-30.1187496,26.6000004
2022-08-19,0.0,-9999.0,-9999.0,0.931699991,-9999.0,-9999.0,-9999.0,-9999.0
2022-08-20,0.0350000001,24.9125004,66.0,-1.267651e+30,13.078125,13.2890625,-1.64999998,29.1000004
2022-08-21,28.9700031,22.6625004,72.0,-1.267651e+30,13.1953125,12.8203125,-31.3687496,26.4125004
2022-08-22,11.8449993,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-12.5874996,23.8500004
2022-08-23,0.264999986,21.1625004,-9999.0,-1.267651e+30,-9999.0,13.1328125,-22.4937496,17.7875004
2022-08-24,0.0,22.7875004,64.5,-1.267651e+30,11.59375,11.4296875,16.0375004,26.3500004
2022-08-25,0.0,23.1625004,79.5,-1.267651e+30,13.8828125,13.0234375,-16.5249996,26.6625004
2022-08-26,0.449999988,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-5.5250001,23.1625004
2022-08-27,0.0,21.2875004,59.5,0.91900003,9.578125,9.7109375,13.6625004,24.9125004
2022-08-28,0.0,25.0375004,73.0,0.938600004,14.4765625,13.5,-40.0875015,28.2250004
2022-08-29,0.0,25.9750004,83.0,-1.267651e+30,16.96875,16.0625,4.3499999,29.9125004
2022-08-30,10.4199991,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-22.2437496,-9999.0
2022-08-31,0.599999964,18.4125004,-9999.0,-1.267651e+30,-9999.0,9.0625,1.66250002,22.6625004
2022-09-01,0.0,16.6000004,78.5,0.917800009,8.734375,8.3046875,7.5374999,22.6625004
2022-09-02,0.0,21.9750004,73.5,-1.267651e+30,12.296875,11.859375,20.0375004,25.7875004
2022-09-03,0.0,23.7875004,69.5,-1.267651e+30,13.15625,13.3359375,-12.3999996,25.5375004
2022-09-04,0.524999976,20.0375004,80.0,-1.267651e+30,11.6484375,11.71875,-45.2125015,18.7250004
2022-09-05,24.9600029,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-27.5562496,-9999.0
2022-09-06,0.00999999978,20.9125004,86.0,-1.267651e+30,13.296875,13.3671875,7.5999999,14.0375004
2022-09-07,0.0449999981,17.6000004,89.0,-1.267651e+30,11.1796875,11.25,3.4749999,11.2250004
2022-09-08,0.0,20.7250004,83.0,0.926500022,12.84375,11.8828125,-6.0250001,24.7875004
2022-09-09,0.0,22.7875004,62.5,-1.267651e+30,10.78125,10.8125,22.0375004,24.7875004
2022-09-10,2.52499986,21.8500004,74.0,0.983200014,11.453125,11.2265625,-34.7750015,26.1000004
2022-09-11,9.98499966,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-9999.0,-9999.0
2022-09-12,0.0,18.6625004,-9999.0,-1.267651e+30,-9999.0,13.3046875,-9.58749962,16.2250004
2022-09-13,0.935000002,19.1000004,-9999.0,-1.267651e+30,-9999.0,9.8828125,-3.0250001,19.7875004
2022-09-14,0.0,19.2250004,87.0,-1.267651e+30,11.96875,11.6171875,1.03750002,21.4750004
2022-09-15,0.0,17.4125004,58.0,0.924600005,6.9609375,7.234375,-30.6499996,20.2250004
2022-09-16,0.0,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-0.150000006,8.78750038
2022-09-17,0.0299999993,21.8500004,76.5,-1.267651e+30,12.3046875,12.15625,-12.3374996,24.2250004
2022-09-18,0.840000033,-9999.0,-9999.0,-1.267651e+30,-9999.0,-9999.0,-19.8999996,23.4750004
