time, mean_GPM_3IMERGDF_07_precipitation
2021-05-08,4.67999983
2021-05-09,5.67500019
2021-05-10,3.74999952
2021-05-11,0.0249999985
2021-05-12,0.0
2021-05-13,0.0
2021-05-14,0.0
2021-05-15,0.0
2021-05-16,0.0
2021-05-17,0.0
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,0.0
2021-05-21,0.0299999993
2021-05-22,0.359999955
2021-05-23,0.0
2021-05-24,0.0
2021-05-25,0.284999996
2021-05-26,8.05499935
2021-05-27,0.0
2021-05-28,23.6550007
2021-05-29,2.96000004
2021-05-30,1.8349998
2021-05-31,0.0
2021-06-01,0.780000091
2021-06-02,0.0599999987
2021-06-03,9.42999935
2021-06-04,2.25
2021-06-05,0.0
2021-06-06,0.0
2021-06-07,4.99499989
2021-06-08,24.3500004
2021-06-09,2.53499985
2021-06-10,0.0
2021-06-11,0.0
2021-06-12,0.435000002
2021-06-13,0.0
2021-06-14,6.14999962
2021-06-15,0.0
2021-06-16,0.0
2021-06-17,0.0
2021-06-18,3.25499964
2021-06-19,2.32999992
2021-06-20,7.13500023
2021-06-21,11.4300003
2021-06-22,2.2249999
2021-06-23,0.0
2021-06-24,0.0
2021-06-25,0.0
2021-06-26,1.45499992
2021-06-27,0.24000001
2021-06-28,0.569999993
2021-06-29,10.1199999
2021-06-30,15.4550018
2021-07-01,1.23000002
2021-07-02,4.78499985
2021-07-03,0.805000067
2021-07-04,0.0
2021-07-05,0.0
2021-07-06,16.7849998
2021-07-07,2.55999994
2021-07-08,11.6849995
2021-07-09,2.75500011
2021-07-10,0.0
2021-07-11,18.0249996
2021-07-12,16.4900017
2021-07-13,0.974999964
2021-07-14,22.8749981
2021-07-15,0.0
2021-07-16,1.53499997
2021-07-17,28.8249969
2021-07-18,8.88500023
2021-07-19,0.0
2021-07-20,3.21499968
2021-07-21,1.01999998
2021-07-22,0.0
2021-07-23,0.0
2021-07-24,0.605000019
2021-07-25,5.36499929
2021-07-26,0.0
2021-07-27,21.2249985
2021-07-28,0.0
2021-07-29,8.84999847
2021-07-30,0.0
2021-07-31,0.0
2021-08-01,20.8400002
2021-08-02,2.92999983
2021-08-03,0.0
2021-08-04,0.0
2021-08-05,0.0
2021-08-06,0.0
2021-08-07,1.15499997
2021-08-08,0.170000002
2021-08-09,0.410000026
2021-08-10,2.49000001
2021-08-11,0.579999983
2021-08-12,2.29999995
2021-08-13,0.0399999991
2021-08-14,7.82999992
2021-08-15,0.379999995
2021-08-16,0.0
2021-08-17,28.3350029
2021-08-18,36.8049965
2021-08-19,28.0849991
2021-08-20,0.0700000003
2021-08-21,10.8749981
2021-08-22,0.0
2021-08-23,0.0
2021-08-24,0.0
2021-08-25,0.0
2021-08-26,0.0949999988
2021-08-27,0.855000019
2021-08-28,0.0
2021-08-29,3.375
2021-08-30,1.16999996
2021-08-31,0.0
2021-09-01,10.0750008
2021-09-02,0.0
2021-09-03,0.0
2021-09-04,0.0
2021-09-05,9.26500034
2021-09-06,0.185000002
2021-09-07,0.0
2021-09-08,3.88499975
2021-09-09,0.659999967
2021-09-10,0.0
2021-09-11,0.0749999955
2021-09-12,1.21500003
2021-09-13,23.6599998
2021-09-14,2.40999985
2021-09-15,16.4699993
2021-09-16,5.6449995
2021-09-17,0.0
2021-09-18,0.0
2021-09-19,0.0
2021-09-20,0.0
2021-09-21,0.459999979
2021-09-22,9.74499989
2021-09-23,19.4150009
2021-09-24,0.0
2021-09-25,0.0
2021-09-26,0.539999962
2021-09-27,10.165
2021-09-28,0.430000007
2021-09-29,0.0700000003
2021-09-30,0.0
2021-10-01,0.0
2021-10-02,0.159999996
2021-10-03,8.05500031
2021-10-04,27.4649963
2021-10-05,6.95999908
2021-10-06,0.0
2021-10-07,0.0
2021-10-08,0.00999999978
2021-10-09,0.0
2021-10-10,1.44499981
2021-10-11,0.049999997
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,1.505
2021-10-16,36.1000023
2021-10-17,1.71499991
2021-10-18,2.68000007
2021-10-19,0.0
2021-10-20,1.52499986
2021-10-21,7.40999985
2021-10-22,13.6149998
2021-10-23,0.099999994
2021-10-24,0.114999995
2021-10-25,9.05000114
2021-10-26,67.8649979
2021-10-27,3.43499994
2021-10-28,0.0
2021-10-29,0.704999983
2021-10-30,10.8399992
2021-10-31,0.0599999987
2021-11-01,0.0
2021-11-02,0.0549999997
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-06,0.0
2021-11-07,0.0
2021-11-08,0.0
2021-11-09,0.234999999
2021-11-10,4.9550004
2021-11-11,0.185000002
2021-11-12,54.8150024
2021-11-13,4.1050005
2021-11-14,3.73999977
2021-11-15,0.879999995
2021-11-16,0.0
2021-11-17,0.334999979
2021-11-18,7.625
2021-11-19,0.215000004
2021-11-20,0.0
2021-11-21,3.92999983
2021-11-22,0.534999967
2021-11-23,0.0
2021-11-24,0.0
2021-11-25,3.11499977
2021-11-26,5.71500015
2021-11-27,0.0
2021-11-28,0.0
2021-11-29,0.0
2021-11-30,0.0899999961
2021-12-01,0.0549999997
2021-12-02,3.67500019
2021-12-03,0.0
2021-12-04,0.0
2021-12-05,0.584999979
2021-12-06,18.5749989
2021-12-07,0.0
2021-12-08,0.399999976
2021-12-09,0.0
2021-12-10,0.24000001
2021-12-11,33.4149971
2021-12-12,0.0
2021-12-13,0.0
2021-12-14,0.0
2021-12-15,5.67500067
2021-12-16,6.59499979
2021-12-17,0.0
2021-12-18,4.16499996
2021-12-19,0.805000067
2021-12-20,0.465000004
2021-12-21,0.0
2021-12-22,0.0
2021-12-23,0.0
2021-12-24,0.435000002
2021-12-25,11.0400009
2021-12-26,0.61500001
2021-12-27,0.474999964
2021-12-28,3.13999939
2021-12-29,1.42499995
2021-12-30,0.49999997
2021-12-31,0.0
2022-01-01,4.60500002
2022-01-02,7.17000008
2022-01-03,0.0
2022-01-04,0.0
