time,sur_air_temp,H2O_vapor_mass_ratio_surf,mean_precipitation_rate,surf_temp,cloud_temp
2020-02-05,5.0374999,4.99609375,0.564999998,-9.83749962,-23.4312496
2020-02-06,5.0374999,4.99609375,16.7699986,-9.83749962,-48.4937515
2020-02-07,5.0374999,4.99609375,24.5350037,-9.83749962,-34.6500015
2020-02-08,-6.2125001,1.39648438,0.275000006,-9.96249962,-22.3062496
2020-02-09,2.4749999,3.04882812,0.0,0.100000001,-21.2749996
2020-02-10,3.5999999,3.53320312,4.22499943,-5.5250001,-20.2437496
2020-02-11,3.7249999,3.53320312,0.389999986,-9.89999962,-16.1499996
2020-02-12,-1.58749998,2.54882812,0.379999995,-0.0250000004,-32.2437515
2020-02-13,-1.58749998,2.54882812,10.3449984,-0.0250000004,-15.8999996
2020-02-14,-1.58749998,2.54882812,0.0,-0.0250000004,-16.8999996
2020-02-15,-3.2125001,2.359375,0.0,0.474999994,-34.8375015
2020-02-16,-3.2125001,2.359375,0.289999992,0.474999994,-34.8375015
2020-02-17,-1.83749998,2.046875,0.0749999955,0.412499994,-12.1499996
2020-02-18,7.0374999,5.2734375,14.1499987,-1.58749998,-36.8062515
2020-02-19,-0.524999976,2.29882812,0.0299999993,2.3499999,-17.2124996
2020-02-20,-0.524999976,2.29882812,0.0,1.78750002,-19.1812496
2020-02-21,-1.27499998,2.25195312,0.0,-0.400000006,-5.4625001
2020-02-22,1.91250002,3.47851562,0.0,1.72500002,-8.39999962
2020-02-23,8.66250038,3.44921875,0.0,3.7874999,-36.9625015
2020-02-24,4.9124999,4.31640625,0.420000017,3.0374999,-23.7749996
2020-02-25,3.0374999,4.48046875,1.63499999,-5.3375001,-11.3999996
2020-02-26,8.91250038,4.734375,1.23000002,-1.71249998,-32.2437515
2020-02-27,8.91250038,4.734375,14.2999992,-1.71249998,-23.6499996
2020-02-28,-4.9000001,1.91894531,0.0899999961,-5.4625001,-22.5249996
2020-02-29,-7.5250001,1.46191406,0.224999994,-7.7125001,-18.8687496
2020-03-01,0.224999994,2.98242188,0.0,0.912500024,-13.5249996
2020-03-02,5.7249999,4.23828125,6.36000061,-1.08749998,-35.6812515
2020-03-03,5.7249999,4.23828125,3.70499969,-1.08749998,-35.6812515
2020-03-04,2.9749999,2.75585938,1.68000007,4.9124999,-16.2124996
2020-03-05,4.4749999,3.71289062,0.0,5.7874999,-7.9000001
2020-03-06,5.0374999,4.484375,0.684999943,-4.5875001,-34.9625015
2020-03-07,1.60000002,2.65429688,0.0,3.0374999,-19.5249996
2020-03-08,8.72500038,4.29296875,0.13499999,8.10000038,-20.3374996
2020-03-09,13.4125004,5.6875,0.0,13.2250004,-14.1499996
2020-03-10,13.4125004,5.6875,12.5699997,8.22500038,-33.4000015
2020-03-11,13.4125004,5.6875,0.0,8.22500038,-40.7750015
2020-03-12,13.4125004,5.6875,0.0,12.4750004,-10.4624996
2020-03-13,13.4125004,5.6875,3.2249999,12.4750004,-12.2124996
2020-03-14,3.2874999,3.61328125,0.0,7.7874999,-42.4000015
2020-03-15,0.162499994,2.8203125,0.0,5.5999999,-23.5562496
2020-03-16,3.9124999,3.05859375,0.0,7.2249999,-46.6500015
2020-03-17,3.9124999,3.05859375,0.0,7.2249999,-5.7750001
2020-03-18,3.6624999,4.73828125,0.0,0.725000024,-35.8062515
2020-03-19,3.6624999,4.73828125,8.47500038,0.725000024,-35.8062515
2020-03-20,15.7250004,9.328125,12.3850002,0.725000024,-39.2437515
2020-03-21,-1.33749998,2.18554688,0.0199999996,7.8499999,-31.2124996
2020-03-22,1.35000002,2.45703125,0.0,5.9124999,-2.4625001
2020-03-23,1.35000002,2.45703125,8.42000008,5.9124999,-45.7125015
2020-03-24,4.6624999,3.54296875,0.0,3.3499999,-8.02499962
2020-03-25,8.28750038,4.37109375,0.439999998,5.5999999,-19.0249996
2020-03-26,8.28750038,4.37109375,0.0,5.5999999,-19.0249996
2020-03-27,5.9749999,3.29296875,1.28999996,12.1000004,-2.6500001
2020-03-28,5.9749999,3.29296875,8.52000046,1.66250002,-25.9624996
2020-03-29,5.9749999,3.29296875,20.9899979,8.47500038,-14.5249996
2020-03-30,5.9749999,3.29296875,2.62499976,8.47500038,-16.2124996
2020-03-31,5.9749999,3.29296875,0.754999995,1.53750002,-5.5250001
2020-04-01,5.6624999,3.984375,0.0,8.41250038,-5.5875001
2020-04-02,5.6624999,3.984375,0.0,8.41250038,-5.5875001
2020-04-03,10.4750004,7.44921875,3.28499985,1.85000002,-11.2749996
2020-04-04,10.4750004,7.44921875,0.340000004,1.85000002,-11.2749996
2020-04-05,10.4750004,7.44921875,0.0,12.7875004,-4.1500001
2020-04-06,9.60000038,2.9375,0.0,12.7250004,-4.4625001
2020-04-07,11.7250004,4.05078125,1.02999997,14.2875004,-38.7750015
2020-04-08,11.7250004,4.05078125,4.4199996,14.2875004,-5.7125001
2020-04-09,3.0374999,3.90234375,2.2349999,4.4749999,-13.4624996
